226:3,7,4,3,2,8,5,6,7,9,1,5,6,8,2,6,4,5,5,7,6,6,3,5,1,4,4,6,1,5
227:5,1,8,4,5,6,1,7,4,5,1,9,8,3,8,2,9,2,3,5,6,1,2,1,9,4,7,6,2,1
228:5,6,9,2,4,9,8,6,1,2,1,7,2,9,3,7,5,6,7,1,2,6,7,9,7,7,1,7,1,4
229:8,5,4,6,7,7,8,3,6,7,1,2,9,8,8,5,7,9,7,2,9,3,5,7,2,9,5,1,1,5
230:9,6,8,6,8,3,8,9,5,7,5,2,9,1,3,1,1,3,6,7,8,4,6,6,3,9,9,4,3,4
231:7,8,7,9,3,3,4,7,6,4,6,4,2,7,1,6,3,9,5,6,4,6,4,1,7,3,3,1,2,1
232:5,6,9,1,7,6,6,4,6,8,2,7,8,4,1,7,9,2,8,8,4,9,6,3,4,7,8,7,8,1
233:5,9,7,2,7,1,3,8,3,9,4,6,3,7,7,4,2,7,3,9,5,4,8,8,8,6,1,1,2,2
234:8,5,9,4,6,6,9,4,8,9,4,7,3,9,1,5,7,2,8,4,5,8,3,6,3,6,3,1,7,2
235:1,9,8,7,2,4,3,3,1,8,2,8,4,2,1,2,9,7,7,7,4,9,3,5,3,1,6,8,1,4
236:1,2,1,7,6,3,9,6,8,4,4,6,5,5,4,4,9,4,3,8,5,4,3,1,7,2,7,3,5,2
237:6,9,5,4,3,9,7,8,6,7,8,4,4,7,6,7,6,2,4,2,9,8,7,2,8,9,2,4,3,2
238:9,4,5,3,1,7,9,3,3,8,7,4,4,6,3,7,7,3,4,3,8,3,8,4,7,4,6,6,3,9
239:2,3,4,1,4,4,9,7,8,4,1,9,7,2,8,6,7,1,9,1,5,7,6,6,1,5,9,4,1,6
240:3,5,8,6,8,9,2,6,7,4,7,4,4,8,5,4,2,2,9,1,7,5,4,7,4,9,2,1,7,5
241:9,5,1,8,1,4,8,2,6,6,7,5,6,9,1,8,7,4,1,9,9,1,9,7,1,3,8,8,4,1
242:2,4,9,3,6,5,1,9,4,8,2,2,7,1,9,2,5,5,9,1,2,8,9,5,1,5,5,7,4,3
243:1,3,2,9,7,2,1,7,1,3,5,6,4,5,3,5,8,6,9,1,4,1,7,9,2,9,6,6,3,3
244:3,8,5,7,2,7,4,7,9,1,2,6,5,6,2,5,1,5,7,9,6,8,5,5,9,7,5,7,2,9
245:9,2,9,6,8,7,1,1,3,6,9,9,4,8,5,2,2,9,7,7,6,6,6,6,1,4,3,2,4,3
246:9,8,1,8,2,1,3,4,3,7,5,2,3,4,2,9,2,7,1,4,8,2,9,1,5,5,9,1,9,3
247:3,6,6,5,7,4,2,9,4,6,8,1,7,4,9,2,9,9,1,4,9,4,7,7,1,9,5,8,5,5
248:1,3,2,9,7,2,1,9,1,3,5,6,4,5,3,5,8,6,9,1,4,1,7,9,2,9,6,6,3,2
249:3,1,4,3,6,7,5,8,2,6,7,7,6,8,1,9,2,7,7,6,7,3,3,7,7,5,5,5,4,4
250:5,3,8,2,6,9,2,2,8,5,7,2,6,6,8,9,5,4,8,7,2,2,9,3,5,4,8,2,3,5
251:2,7,7,4,3,4,1,8,9,9,1,8,3,9,3,5,6,7,2,8,1,2,7,8,4,2,8,5,4,8
252:8,5,4,6,7,7,8,3,6,7,1,2,9,8,8,5,7,9,7,2,9,3,5,7,2,9,5,1,1,5
253:7,9,5,6,2,5,4,6,3,3,3,4,5,2,7,6,2,5,1,3,9,7,2,5,6,2,7,9,4,1
254:2,3,4,6,8,3,9,5,7,2,8,1,6,9,3,7,3,1,5,5,6,8,6,4,8,9,9,4,5,4
255:6,8,2,1,2,8,1,4,8,2,5,9,4,8,9,6,8,2,6,4,7,7,9,9,1,4,3,2,4,4
256:9,2,1,9,5,6,8,2,3,6,5,6,1,3,9,9,3,5,7,8,9,8,6,2,2,3,6,5,3,1
257:6,8,7,6,4,6,9,3,8,8,5,9,2,9,5,8,7,6,5,6,9,2,5,2,9,7,7,1,8,4
258:3,8,3,1,4,2,6,2,1,4,1,8,5,2,1,7,3,3,6,8,6,7,5,8,5,2,6,9,3,1
259:8,1,5,6,5,3,1,5,2,6,4,4,1,6,4,2,2,1,3,9,8,7,4,8,1,1,7,7,6,4
260:7,9,5,9,3,8,9,6,2,6,7,1,5,9,1,4,8,1,8,7,4,3,3,9,2,6,4,3,3,5
261:8,3,2,9,7,5,2,6,5,5,3,9,4,7,6,6,6,8,4,4,9,4,2,1,2,3,2,2,4,1
262:8,6,5,1,2,1,2,1,1,5,5,1,1,1,1,5,2,2,3,1,8,6,4,5,3,6,4,3,3,7
263:5,8,5,3,6,3,7,1,8,9,2,1,7,5,9,8,7,7,1,5,9,3,3,8,9,4,8,9,7,4
264:7,7,4,4,4,3,9,9,7,1,8,3,5,6,7,7,9,7,9,5,7,8,2,5,7,6,6,1,3,3
265:2,3,5,5,4,3,2,7,8,4,3,9,5,6,2,5,4,5,8,1,6,7,5,3,5,5,1,7,4,1
266:5,4,2,3,3,9,5,1,8,2,6,7,8,9,4,4,6,2,8,8,8,9,5,5,7,5,9,3,8,2
267:7,9,5,6,2,5,4,6,3,3,3,4,5,2,7,6,2,5,1,3,9,7,2,5,6,2,7,9,4,8
268:8,9,3,1,2,3,9,2,8,9,6,5,2,3,7,4,6,3,5,2,6,8,7,8,4,6,8,5,9,9
269:4,6,2,7,9,9,2,8,7,4,9,5,6,8,5,4,7,3,9,8,9,9,6,8,1,8,9,4,4,4
270:5,6,3,3,2,8,7,1,6,3,8,1,7,8,4,9,6,9,1,6,3,1,9,8,8,1,7,7,1,2
271:9,2,9,6,8,7,1,1,3,6,9,9,4,8,5,2,2,9,7,7,6,6,6,6,1,4,3,2,4,7
272:5,1,2,5,3,3,1,6,5,9,7,8,5,6,2,8,5,2,2,5,6,8,5,1,9,8,4,8,7,2
273:2,3,4,4,7,5,6,1,7,6,2,3,1,8,4,8,6,6,8,1,1,6,1,5,6,6,8,9,2,2
274:9,7,3,5,6,2,5,3,2,4,9,2,6,2,9,9,3,9,5,7,7,3,2,6,6,8,1,4,2,7
275:8,9,4,9,2,2,5,9,8,1,8,9,7,9,5,3,8,9,4,4,3,9,7,9,6,5,4,3,3,3
276:4,3,2,3,8,6,8,5,1,9,1,9,5,1,9,6,1,7,1,3,9,7,7,3,8,6,4,1,1,8
277:1,8,6,9,6,2,5,3,1,6,6,9,3,4,2,7,4,3,1,8,8,1,2,5,1,4,1,2,4,3
278:9,1,2,4,9,8,9,9,2,7,4,6,8,8,7,4,5,9,8,6,7,6,8,8,2,3,1,9,6,5
279:8,2,8,2,3,6,1,9,7,2,9,1,6,2,9,2,7,5,4,5,2,1,4,7,7,6,1,7,2,3
280:2,8,2,1,6,4,4,4,1,2,6,7,6,2,8,2,7,9,8,4,9,3,2,2,9,5,7,9,9,7
281:8,4,6,1,1,3,7,4,7,6,4,4,7,6,2,6,8,4,9,7,7,5,4,6,8,4,4,1,2,4
282:3,3,9,5,6,4,4,7,6,8,1,6,4,9,3,4,7,7,4,9,4,6,3,6,1,4,5,4,5,2
283:3,9,3,3,3,2,1,6,2,7,3,3,5,1,5,4,4,6,3,1,1,9,2,8,3,7,7,7,7,8
284:5,5,8,8,3,8,5,5,6,4,4,2,9,1,8,5,5,5,7,8,7,2,4,7,5,5,2,4,5,5
285:7,6,8,6,7,8,5,4,5,5,6,6,7,8,6,8,1,9,5,1,5,6,2,9,9,9,9,3,9,5
286:3,9,1,4,7,7,1,4,5,2,7,4,3,3,6,8,4,6,5,7,9,5,3,6,4,1,5,8,8,9
287:9,3,6,9,5,1,2,8,4,4,9,8,3,8,3,4,5,7,1,1,2,7,9,7,1,5,7,8,1,8
288:7,9,7,4,5,8,3,5,9,9,4,4,8,8,7,5,2,4,2,9,3,3,1,5,8,4,4,9,2,7
289:1,4,3,6,2,9,2,6,4,2,5,5,9,7,1,4,8,4,7,2,4,7,4,9,6,5,2,7,7,9
290:4,1,8,4,8,7,3,9,9,1,7,4,1,2,4,3,2,2,8,4,6,3,1,3,3,2,7,9,9,8
291:7,9,9,1,3,2,9,7,8,1,2,9,9,4,7,2,6,4,7,9,7,9,9,9,8,2,3,5,4,3
292:4,8,7,1,9,1,7,7,8,8,4,7,8,5,8,7,7,4,1,7,2,2,6,7,1,8,2,9,6,7
293:9,5,1,8,1,4,8,2,6,6,7,1,6,9,1,8,7,4,1,9,9,1,9,7,1,3,8,8,4,1
294:1,5,5,3,5,9,7,2,9,3,3,9,3,5,9,2,3,8,8,6,5,5,1,2,3,9,4,4,9,6
295:8,6,5,1,2,1,2,1,1,5,5,1,1,1,1,5,2,2,3,1,8,6,4,5,3,6,4,3,3,4
296:5,5,8,8,3,8,5,5,6,4,4,2,9,1,8,5,5,5,7,8,7,2,8,7,5,5,2,4,5,5
297:6,1,1,2,6,3,7,2,3,5,1,2,1,1,4,8,1,4,1,7,4,7,7,3,6,6,5,6,6,1
298:5,4,5,5,9,9,6,2,2,5,7,2,9,4,2,4,1,6,6,1,6,9,7,3,5,6,2,7,1,8
299:6,9,3,6,6,9,7,3,4,4,9,8,5,8,3,4,3,8,8,9,1,9,6,7,2,6,7,4,5,7
300:9,3,6,9,5,1,2,8,4,4,9,8,3,8,3,4,5,7,1,1,2,7,9,7,1,5,7,8,1,7
301:8,1,5,6,5,3,1,5,2,6,4,4,1,6,4,6,2,1,3,9,8,7,4,8,1,1,7,7,6,4
302:7,9,9,3,1,3,7,7,2,5,2,1,6,2,7,3,9,8,4,5,1,8,3,5,5,1,7,1,7,7
303:7,7,9,7,1,8,6,6,1,3,4,4,8,8,6,8,1,6,1,4,8,9,5,9,5,2,4,8,6,2
304:1,3,4,8,3,8,8,1,1,2,9,9,6,4,5,5,8,4,2,8,9,9,6,9,3,3,4,9,9,8
305:4,5,2,7,1,8,1,1,9,9,1,3,8,6,9,3,1,2,1,6,2,1,6,8,1,5,8,6,9,1
306:4,4,6,6,6,3,6,1,5,2,9,8,5,8,9,7,9,7,6,2,4,4,7,3,5,4,6,4,2,7
307:2,8,3,6,6,2,6,7,4,4,4,2,8,4,6,1,9,7,6,6,2,4,7,6,7,4,8,2,8,9
308:9,3,6,9,5,1,2,8,4,4,9,8,3,8,3,3,5,7,1,1,2,7,9,7,1,5,7,8,1,7
309:3,9,2,8,3,9,9,6,7,2,9,4,5,5,8,3,9,5,6,8,9,4,1,4,6,7,8,9,8,4
310:1,1,7,6,5,4,6,7,2,6,5,8,4,2,6,4,9,3,2,6,5,2,3,5,9,9,3,1,5,1
311:3,4,6,2,8,6,6,5,8,7,1,1,7,1,7,5,8,5,2,2,9,8,6,4,2,5,7,7,3,3
312:7,5,4,6,9,2,2,7,9,4,9,4,7,8,7,2,7,7,4,1,3,4,8,2,6,5,3,2,1,6
313:6,7,7,2,4,2,9,2,8,3,1,1,2,4,7,3,4,6,5,7,8,2,9,6,9,3,9,5,8,2
314:8,8,3,9,6,5,7,5,6,2,5,5,5,4,4,5,6,1,3,6,2,2,2,1,6,3,4,4,5,7
315:2,5,1,1,5,3,2,5,1,4,5,6,7,7,9,7,8,5,8,9,2,8,7,4,2,9,3,7,9,7
316:8,8,8,2,2,8,5,7,7,4,1,3,8,4,7,9,7,5,7,5,7,5,9,4,7,6,5,1,7,8
317:4,1,8,4,8,7,3,9,9,1,7,7,1,2,4,3,2,2,8,4,6,3,1,3,3,2,7,9,9,8
318:8,3,9,8,7,5,3,9,5,7,5,3,9,3,5,8,8,2,7,1,4,7,4,3,9,8,6,2,9,7
319:2,6,1,7,1,6,6,4,8,8,6,9,3,2,5,1,2,9,9,4,2,6,3,2,8,6,7,4,3,3
320:4,5,8,3,3,7,4,7,9,8,1,4,1,3,8,9,7,5,9,9,8,2,9,9,6,7,3,1,1,2
321:8,3,6,6,9,7,5,6,4,3,6,7,4,3,8,4,8,8,3,4,2,7,5,5,1,8,7,2,3,2
322:6,8,9,4,9,7,3,1,7,5,3,2,4,3,3,6,5,6,3,5,8,5,1,2,7,6,5,8,2,8
323:4,7,7,4,2,6,7,2,7,5,8,6,3,5,5,2,4,9,6,4,1,7,6,4,7,2,5,3,7,1
324:4,5,2,7,1,8,1,1,9,9,1,3,8,6,9,3,1,2,1,6,2,1,6,8,1,5,8,3,9,1
325:7,3,2,4,5,2,8,4,1,1,4,1,2,9,5,9,4,9,2,3,9,1,8,7,5,4,5,5,4,2
326:2,6,4,1,3,8,9,7,5,6,9,9,4,1,9,6,7,3,6,9,7,7,8,8,6,8,2,3,1,8
327:8,8,7,6,2,4,4,4,7,5,7,8,6,4,5,6,5,8,1,5,6,6,2,9,6,7,6,1,2,5
328:7,7,7,4,6,5,7,8,6,7,1,3,1,4,5,7,9,7,4,7,2,3,8,6,3,6,8,3,1,2
329:3,4,1,5,4,1,7,9,4,4,5,5,7,8,3,2,7,3,9,8,8,1,3,1,1,7,8,2,1,6
330:4,3,2,9,5,9,6,3,9,3,5,2,8,7,3,6,7,1,1,4,5,7,6,9,2,2,6,9,4,2
331:9,5,1,8,1,4,8,2,6,6,7,5,6,9,1,8,7,4,1,9,9,1,9,7,1,3,8,8,4,6
332:2,9,5,9,8,8,7,6,6,2,4,2,8,7,7,9,1,6,7,1,9,9,3,8,7,1,9,8,2,4
333:8,4,7,7,6,8,3,8,8,4,8,6,3,2,4,4,8,1,1,5,8,9,3,9,4,3,2,8,4,9
334:6,3,1,5,2,1,3,7,1,7,2,7,2,1,6,8,9,7,2,3,4,4,4,6,6,3,2,4,8,5
335:9,3,5,3,6,8,3,8,1,9,9,3,1,7,2,4,2,3,8,1,8,4,9,9,4,1,1,9,9,8
336:5,8,9,3,5,6,5,1,4,4,2,8,3,3,8,2,2,3,1,8,5,3,5,4,1,8,7,7,9,3
337:1,1,7,6,5,4,6,7,2,6,5,8,4,2,6,4,9,3,2,6,5,2,3,5,9,9,3,1,5,8
338:9,8,1,8,2,1,3,4,3,7,5,2,3,4,2,9,2,7,1,4,8,2,3,1,5,5,9,1,9,1
339:3,9,4,7,9,6,3,8,4,8,4,5,2,3,3,4,1,5,5,7,2,6,8,8,5,2,6,9,3,4
340:1,2,6,2,9,3,2,8,6,2,7,1,4,8,9,2,2,8,9,3,1,6,5,8,6,6,4,2,2,7
341:5,4,2,3,8,5,9,5,7,3,8,8,3,8,9,5,8,9,2,8,6,3,5,9,3,5,8,3,5,2
342:4,1,9,3,5,9,9,3,5,9,7,6,3,5,9,2,9,4,8,4,1,9,6,9,1,5,2,4,2,5
343:8,7,1,5,4,3,2,2,4,8,1,1,4,1,8,5,1,5,4,8,8,7,2,5,9,6,1,3,5,5
344:5,5,3,4,5,5,4,9,4,2,8,4,5,3,9,8,7,1,6,2,2,7,8,3,7,6,8,7,8,7
345:1,7,1,2,3,1,7,2,6,4,6,9,1,4,6,1,7,3,6,7,4,2,2,4,1,7,7,3,4,6
346:5,6,3,3,2,8,7,1,6,3,8,4,7,8,4,9,6,9,1,6,3,1,9,8,8,1,7,7,1,2
347:4,5,8,6,8,3,3,9,1,1,4,1,4,3,5,6,3,3,7,7,2,5,7,8,4,9,8,1,5,4
348:1,8,1,3,8,7,8,1,4,8,7,6,6,4,9,8,5,2,3,6,1,5,7,2,3,4,2,9,8,2
349:7,5,5,4,6,2,4,7,5,3,4,2,5,6,3,4,7,8,2,6,6,9,4,6,4,5,5,2,3,4
350:9,9,5,4,1,4,6,5,5,3,9,5,8,6,7,3,3,9,2,9,8,1,5,8,7,2,3,8,2,8
351:8,3,2,9,7,5,2,6,5,5,3,9,4,7,6,6,6,8,4,4,9,4,2,1,2,3,2,2,4,9
352:8,1,6,5,3,3,9,9,1,4,5,6,3,8,2,7,1,2,6,8,8,5,2,5,5,6,8,2,8,3
353:4,8,4,7,1,7,9,8,3,1,8,6,6,3,9,1,6,4,4,5,4,4,7,5,4,4,7,2,2,8
354:9,8,6,9,6,2,5,3,1,6,6,9,3,4,2,7,4,3,1,8,8,1,2,5,1,4,1,2,4,6
355:8,4,6,9,6,2,8,4,4,3,8,4,8,6,4,3,3,1,8,8,1,8,4,9,3,1,4,2,8,9
356:8,7,1,5,4,3,2,2,4,8,1,1,4,1,8,5,1,5,4,8,8,7,2,5,9,6,1,3,5,5
357:9,1,2,5,2,6,2,5,4,4,8,3,7,1,7,3,8,7,1,8,8,7,5,2,4,9,9,8,2,6
358:3,1,3,6,3,6,1,1,2,8,7,9,9,6,3,6,2,9,4,4,9,3,4,7,7,6,7,5,2,4
359:1,7,1,2,3,1,7,5,6,4,6,9,1,4,6,1,7,3,6,7,4,2,2,4,1,7,7,3,4,6
360:1,6,4,1,2,8,4,5,2,7,6,2,2,1,8,2,5,8,6,7,6,9,1,9,9,4,5,7,8,1
361:9,9,9,5,4,5,7,7,8,1,9,5,9,5,7,7,5,5,8,4,1,1,9,1,1,4,6,2,5,7
362:9,5,4,1,4,4,6,9,7,3,2,6,1,9,2,6,8,4,8,8,7,7,4,5,7,7,6,6,9,8
363:6,7,9,6,1,7,2,8,7,8,3,8,9,4,1,1,2,4,8,8,7,8,1,6,2,6,3,6,6,2
364:2,5,1,1,5,3,2,5,1,4,5,6,7,7,9,7,8,5,8,9,2,8,7,4,2,9,3,7,9,2
365:3,7,5,6,6,6,5,6,8,8,5,9,7,4,9,9,2,5,6,3,4,5,5,5,6,7,7,8,7,2
366:6,1,1,2,6,3,7,2,3,5,1,2,1,1,4,8,1,4,1,7,4,7,7,3,6,6,5,6,6,7
367:9,4,5,4,8,1,2,2,1,2,2,1,1,6,3,9,5,3,8,1,8,9,5,8,8,3,5,9,4,4
368:3,1,1,9,7,6,8,9,7,6,3,3,1,4,8,2,9,4,5,4,3,6,6,5,6,5,3,7,5,3
369:7,3,5,2,1,5,3,2,6,9,2,4,4,8,8,3,5,1,2,8,3,5,2,3,7,7,3,8,7,3
370:1,3,2,9,7,2,1,7,1,3,5,6,4,5,3,5,8,6,9,1,4,1,7,9,2,9,6,6,3,2
371:2,9,8,7,3,3,4,9,4,2,9,8,7,7,5,6,4,7,2,9,2,1,3,8,6,4,9,9,7,1
372:9,1,3,1,8,1,4,8,6,6,1,6,7,9,3,8,2,5,3,9,7,4,5,7,3,2,1,6,9,9
373:7,9,9,3,1,3,7,7,2,5,2,1,6,2,7,3,9,8,4,5,1,8,3,5,5,1,7,1,7,9
374:7,9,3,9,4,1,5,8,5,3,6,1,8,1,6,4,3,5,5,8,2,8,8,8,2,3,8,6,2,5
375:8,9,2,8,4,4,8,5,4,8,8,7,5,6,9,8,4,7,5,8,1,9,2,2,4,4,1,7,8,5
376:5,3,8,2,6,9,2,7,8,5,7,2,6,6,8,9,5,4,8,7,2,2,9,3,5,4,8,2,3,5
377:6,4,2,9,8,8,1,3,8,2,4,5,5,6,5,1,3,8,8,7,1,1,8,7,5,7,8,2,1,1
378:1,9,2,8,5,8,3,5,8,1,4,1,4,9,4,6,4,3,4,7,3,9,5,1,5,4,3,9,4,2
379:3,8,2,5,1,8,6,7,1,8,5,6,2,4,1,3,5,8,3,6,1,6,1,6,8,7,2,9,9,1
380:2,9,9,9,2,7,4,6,6,4,7,9,7,7,2,6,1,8,1,3,2,6,9,9,8,9,2,2,7,2
381:5,3,3,7,1,6,2,7,5,6,3,5,5,3,4,8,6,7,7,8,4,5,6,7,8,8,9,5,8,2
382:6,6,1,5,9,9,6,1,3,5,2,7,5,8,8,9,7,1,8,5,4,3,8,6,4,3,7,9,9,5
383:3,8,6,9,1,6,6,3,6,1,5,6,9,8,3,3,4,7,1,7,4,1,1,2,5,1,5,9,1,4
384:9,3,3,1,7,4,6,1,2,8,2,3,9,2,8,6,4,8,7,3,8,1,3,8,3,8,8,5,6,6
385:6,3,1,5,2,1,6,7,1,7,2,7,2,1,6,8,9,7,2,3,4,4,4,6,6,3,2,4,8,6
386:5,9,2,7,4,4,8,6,8,8,3,8,8,7,4,9,8,8,5,3,2,7,5,3,9,1,1,9,1,5
387:5,7,7,9,4,9,5,4,4,9,9,9,4,7,4,8,6,1,7,4,1,5,9,4,4,9,8,9,4,8
388:2,2,8,5,6,8,2,3,3,1,9,5,2,8,2,1,1,3,6,1,2,1,4,5,5,8,9,1,7,6
389:3,1,8,2,9,5,1,6,8,3,3,1,3,3,4,3,1,5,3,1,8,3,4,6,1,5,6,2,4,8
390:9,9,7,7,4,5,2,6,2,3,5,1,4,3,9,8,5,1,1,6,3,9,5,8,3,3,8,7,1,4
391:5,5,8,7,8,4,9,6,3,3,2,6,2,5,6,2,4,4,5,8,1,2,3,7,5,9,3,1,2,7
392:3,4,7,6,2,3,7,5,4,8,6,4,5,6,1,7,9,5,3,8,6,4,5,8,8,3,6,9,1,4
393:5,1,5,5,6,3,1,5,2,5,2,9,1,4,8,9,2,9,9,2,4,9,7,7,3,8,1,2,4,1
394:2,4,5,9,4,5,9,2,3,8,7,1,9,1,8,9,7,1,6,2,3,9,1,4,8,1,8,4,6,2
395:5,3,3,7,1,6,2,7,5,6,3,5,5,3,4,8,6,7,7,8,4,5,6,7,8,8,9,5,8,2
396:9,9,9,5,3,7,6,2,6,6,1,5,4,3,6,2,9,1,4,9,4,9,5,8,5,2,5,2,8,1
397:2,4,5,1,7,9,3,7,5,8,9,4,2,1,2,6,3,7,6,9,8,4,8,6,5,6,7,5,1,2
398:8,1,5,6,5,3,1,5,2,6,4,4,1,6,4,2,2,1,3,9,8,7,4,8,1,1,7,7,6,9
399:3,7,5,1,2,2,5,5,6,5,3,8,7,5,3,5,9,5,7,7,6,6,4,2,3,6,4,8,6,1
400:8,2,6,5,7,6,6,6,3,2,2,9,6,1,4,2,4,6,4,4,9,5,8,9,3,2,5,3,2,3
401:3,9,2,8,3,9,9,6,7,2,9,4,5,5,8,3,9,5,6,8,9,4,1,4,6,7,8,9,8,4
402:9,4,9,5,3,9,3,9,7,3,3,4,2,9,3,8,7,9,1,7,8,5,7,9,2,4,5,9,6,6
403:6,3,5,2,1,4,6,8,6,7,5,1,9,2,2,2,5,7,1,5,2,9,9,9,3,6,6,5,1,8
404:8,7,1,3,2,6,6,8,7,2,4,1,9,4,5,1,9,4,5,9,3,1,1,1,6,8,2,6,1,3
405:8,3,9,8,7,5,3,9,5,7,5,3,9,3,5,8,8,2,7,1,4,7,4,3,9,8,6,2,9,4
406:9,1,3,1,8,1,4,8,6,6,1,6,7,9,3,8,2,5,3,9,7,4,5,7,3,2,1,6,9,4
407:3,1,3,8,7,2,9,5,4,1,3,6,1,2,1,5,6,6,9,5,9,9,2,5,3,8,7,5,4,2
408:2,1,9,7,8,9,8,6,5,6,1,5,1,7,8,7,5,2,6,8,5,4,3,7,4,3,4,7,4,7
409:9,9,7,7,4,5,2,6,2,3,5,1,4,3,9,8,5,1,1,6,3,9,5,8,3,3,8,7,1,5
410:3,1,3,6,7,4,2,4,8,6,2,5,6,9,4,7,3,6,9,5,5,4,3,9,8,1,1,8,4,5
411:6,5,7,3,5,9,8,2,3,6,6,1,4,8,1,5,8,7,6,8,5,6,2,5,5,3,6,8,4,6
412:1,9,7,6,1,1,3,2,9,3,3,1,5,2,7,3,6,6,3,3,8,1,8,8,9,5,9,5,9,2
413:9,1,2,5,2,6,2,5,4,4,8,3,7,1,7,3,8,7,1,8,8,7,5,2,4,9,9,8,2,5
414:6,8,1,1,5,6,5,5,4,9,5,1,6,8,9,2,9,9,5,1,5,9,9,3,3,5,4,4,8,1
415:2,6,7,7,8,6,6,4,6,9,2,9,5,5,8,5,1,3,5,7,6,3,8,5,4,4,1,6,3,5
416:3,1,6,6,7,4,2,4,8,6,2,5,6,9,4,7,3,6,9,5,5,4,3,9,8,1,1,8,4,5
417:8,1,8,1,2,1,1,5,1,1,8,2,5,7,4,3,9,5,7,6,5,2,3,9,6,5,3,4,5,8
418:6,8,9,4,9,7,3,1,7,5,3,2,4,6,3,6,5,6,3,5,8,5,1,2,7,6,5,8,2,9
419:5,2,5,3,5,9,4,8,3,1,7,6,7,6,7,3,9,7,5,9,2,2,6,1,5,6,9,8,8,7
420:3,4,2,8,1,5,8,1,9,3,5,9,1,3,1,6,6,4,8,8,3,7,5,5,9,6,8,1,1,5
421:4,2,8,3,2,1,5,8,2,8,5,6,3,7,8,1,2,2,4,8,9,9,9,9,4,4,6,4,6,2
422:4,9,5,4,4,2,7,8,8,2,4,6,4,8,1,7,4,5,5,7,8,4,5,6,3,1,2,7,6,4
423:5,8,4,2,4,8,4,8,7,3,2,7,3,5,9,4,6,6,9,9,8,9,5,7,9,9,1,2,9,1
424:8,3,1,1,3,6,3,2,2,1,8,6,5,8,3,6,1,6,3,1,6,9,9,5,6,6,8,1,4,6
425:8,7,1,3,2,9,6,8,7,2,4,1,9,4,5,1,9,4,5,9,3,1,1,1,6,8,2,6,1,3
426:9,1,2,5,5,2,9,5,5,9,1,7,8,2,1,2,3,1,6,2,2,9,8,3,7,8,1,8,1,5
427:9,7,4,2,7,3,8,2,2,6,7,4,8,9,7,8,5,9,1,4,6,2,3,5,8,8,9,4,7,6
428:8,8,6,6,5,7,7,5,3,6,7,7,6,3,6,7,9,1,1,3,3,4,4,3,8,4,9,2,7,6
429:5,7,5,3,7,3,3,5,3,2,3,5,5,6,6,7,5,3,6,8,6,9,9,3,5,8,8,2,4,2
430:8,3,8,4,8,1,1,2,4,3,3,7,7,6,7,7,3,1,2,9,8,8,3,7,2,6,5,1,8,5
431:6,8,9,4,9,7,3,1,7,5,3,2,4,6,3,6,5,6,3,5,8,5,1,2,7,6,5,8,2,8
432:1,9,7,6,1,1,3,2,9,3,3,1,1,2,7,3,6,6,3,3,8,1,8,8,9,5,9,5,9,2
433:2,3,8,2,6,7,5,9,2,9,5,3,6,8,7,3,9,3,6,9,8,7,4,6,7,2,4,7,5,4
434:6,4,8,8,1,6,6,6,8,1,9,9,3,3,8,6,3,8,6,2,1,5,8,2,4,1,8,5,1,5
435:3,8,5,1,4,5,4,8,1,7,8,8,7,2,8,1,4,6,4,9,1,4,8,9,3,6,7,6,6,3
436:8,7,1,5,4,3,2,2,4,8,1,1,4,1,8,6,1,5,4,8,8,7,2,5,9,6,1,3,5,5
437:9,7,2,3,1,9,7,7,3,5,8,6,9,3,7,3,3,2,1,3,7,8,9,6,7,6,6,5,2,9
438:7,5,4,6,9,2,2,7,9,4,9,4,7,8,7,2,7,7,4,1,3,4,8,2,6,5,3,2,1,7
439:6,4,2,9,8,8,1,3,8,2,4,5,5,6,5,1,3,8,8,7,1,1,8,7,5,7,8,2,1,7
440:8,4,4,7,9,8,1,4,6,1,1,9,7,3,4,5,7,1,9,4,1,4,4,8,8,2,7,7,2,3
441:5,4,2,3,3,9,5,1,8,2,6,7,8,9,4,4,6,2,4,8,8,9,5,5,7,5,9,3,8,2
442:8,6,9,4,1,7,8,1,1,3,4,5,9,7,1,9,7,8,4,8,1,6,5,7,1,4,2,8,1,5
443:1,1,5,8,9,4,4,2,5,4,3,9,3,1,4,3,5,4,6,3,2,1,1,1,9,9,9,2,7,5
444:1,5,2,8,2,2,9,1,1,1,5,6,1,6,3,6,5,1,9,3,7,2,4,4,4,5,8,4,7,2
445:5,9,2,7,4,4,8,6,8,8,3,8,8,7,4,9,8,8,5,3,2,7,5,3,9,1,1,9,1,7
446:1,4,8,2,7,8,9,4,7,8,6,2,5,3,4,6,9,9,9,8,7,5,4,5,5,3,6,6,4,5
447:8,2,7,8,2,8,2,2,8,3,3,3,4,5,7,5,4,2,6,9,7,2,3,8,1,6,6,3,5,2
448:6,2,7,7,8,1,3,5,5,4,9,2,9,1,4,9,7,5,3,8,4,1,9,5,3,1,2,3,3,9
449:8,7,2,3,5,7,6,7,1,1,9,5,7,6,4,6,9,4,9,1,6,5,8,6,2,9,8,1,3,8
450:9,4,5,1,7,9,3,7,5,8,9,4,2,1,2,6,3,7,6,9,8,4,8,6,5,6,7,5,1,9
